"Selection","View","Channel","Begin.Time..s.","End.Time..s.","Low.Freq..Hz.","High.Freq..Hz.","SNR.NIST.Quick..dB.FS.","Sound.Type","playbacks","file.name","distance.from.source","Loc_Name","date","time","Call.type","PowerDb","PowerDbWithNoise","NoisevalueDb"
23,"Spectrogram 1",1,2926.233363,2930.902684,748.9,1593.5,20.76,"1_Halbpeak","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_Halbpeak",85.2526415920491,85.6247657610104,58.0768393611261
24,"Spectrogram 1",1,2931.289942,2934.297657,358.5,900.3,11.71,"1_Halbend","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_Halbend",72.0453731279437,74.2190419598905,61.1224424359796
25,"Spectrogram 1",1,2937.012585,2937.853904,96.711,414.3,19.07,"1_PwurP_P1","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_PwurP_P1",66.9558270565668,70.8393455543432,61.9780353670286
26,"Spectrogram 1",1,2938.954843,2939.733064,90.704,501.9,24.83,"1_PwurP_P2","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_PwurP_P2",67.1487712107366,71.1746133811743,62.5601501097257
27,"Spectrogram 1",1,2940.862765,2941.514787,86.757,478,24.62,"1_PwurP_P3","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_PwurP_P3",66.4043238085085,70.6581591997854,62.4171993463951
28,"Spectrogram 1",1,2942.568086,2943.367339,94.566,390.4,18.98,"1_PwurP_P4","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_PwurP_P4",69.210825415541,72.1797740724944,61.4133106228369
29,"Spectrogram 1",1,2944.589535,2945.430854,86.671,345.224,26.37,"1_PwurP_P5","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_PwurP_P5",75.5139845333503,77.6200528774226,64.28144879878
30,"Spectrogram 1",1,2948.45589,2949.339274,51.511,255,17.45,"1_PwurS_S1","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_PwurS_S1",101.55106969561,101.664057025156,63.8919333452063
31,"Spectrogram 1",1,2951.00088,2951.7791,51.23,247,20.79,"1_PwurS_S2","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_PwurS_S2",100.826922442646,101.736108943599,81.6822541108567
32,"Spectrogram 1",1,2953.33554,2954.32409,48.72,239,20.01,"1_PwurS_S3","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_PwurS_S3",104.915232953156,104.98468000666,63.0067699611373
33,"Spectrogram 1",1,2955.88053,2956.86908,51.637,247,20.19,"1_PwurS_S4","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_PwurS_S4",99.7276020033404,99.8445102042517,62.3667350732271
34,"Spectrogram 1",1,2958.338174,2959.242592,53.033,249.434,18.13,"1_PwurS_S5","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_PwurS_S5",42.9481344964969,62.9762878694024,62.0642605852702
43,"Spectrogram 1",1,2851.924719,2856.413402,580,1080.8,23.27,"2_Hfunstart","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_Hfunstart",91.0966724548291,92.0374326274197,72.2645899828929
44,"Spectrogram 1",1,2867.321432,2868.856839,176.23,400.637,13.52,"2_Pmor_start","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_Pmor_start",66.8851367951984,73.1753103958419,67.4161689605119
45,"Spectrogram 1",1,2869.882201,2870.912817,316.403,606.928,14.12,"2_Pmor_P1","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_Pmor_P1",78.6914331020826,80.0380523684809,63.1820502240647
46,"Spectrogram 1",1,2856.458019,2863.254779,580,1526.5,19.24,"2_Hfuntrill","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_Hfuntrill",82.0148244867345,82.6452445748305,59.5482556644402
47,"Spectrogram 1",1,2872.157307,2872.93068,397.556,701.442,20.59,"2_Pmor_P2","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_Pmor_P2",85.9995377436743,87.1007976013871,68.6174946696982
48,"Spectrogram 1",1,2874.284083,2875.265672,342.254,628.286,22.37,"2_Pmor_P3","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_Pmor_P3",85.4546678301603,86.3829965977659,66.5007159302986
49,"Spectrogram 1",1,2876.812418,2877.630409,332.922,676.989,19.91,"2_Pmor_P4","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_Pmor_P4",88.7722208584446,89.5319205563962,67.991392054496
50,"Spectrogram 1",1,2879.328322,2880.13144,287.528,605.5,17.36,"2_Pmor_P5","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_Pmor_P5",87.181998215612,87.8758272945326,65.5799857383599
51,"Spectrogram 1",1,2882.124363,2882.986971,398.054,683.299,21.47,"2_Pmor_P6","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_Pmor_P6",90.4724805588314,90.7425451718419,60.4609302283079
52,"Spectrogram 1",1,2884.928274,2886.043716,297.567,579.681,19.18,"2_Pmor_P7","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_Pmor_P7",75.3504917044289,76.8189846603308,60.6562316395742
53,"Spectrogram 1",1,2887.992021,2889.315679,181.461,373.468,13.89,"2_Pmor_P8","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_Pmor_P8",67.0167945603287,74.2589446632246,69.3090915386638
54,"Spectrogram 1",1,2891.544282,2892.882813,184.422,366.56,14.03,"2_Pmor_P9","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_Pmor_P9",78.7636371353767,79.4927527931809,57.6103873312376
55,"Spectrogram 1",1,2895.060502,2896.607249,151.211,364.245,14.54,"2_Pmor_P10","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_Pmor_P10",49.1953068608507,61.2282933118094,58.7267790609658
56,"Spectrogram 1",1,2918.871822,2926.065099,589.6,1381.6,12.86,"2_Halbstart","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_Halbstart",84.6205396128028,87.4292276734797,76.2564773903602
57,"Spectrogram 1",1,2926.233363,2930.902684,748.9,1593.5,20.76,"2_Halbpeak","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_Halbpeak",85.2526415920491,85.6247657610104,58.0768393611261
58,"Spectrogram 1",1,2931.289942,2934.297657,358.5,900.3,11.71,"2_Halbend","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_Halbend",72.0453731279437,74.2190419598905,61.1224424359796
59,"Spectrogram 1",1,2937.012585,2937.853904,96.711,414.3,19.07,"2_PwurP_P1","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_PwurP_P1",66.9558270565668,70.8393455543432,61.9780353670286
60,"Spectrogram 1",1,2938.954843,2939.733064,90.704,501.9,24.83,"2_PwurP_P2","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_PwurP_P2",67.1487712107366,71.1746133811743,62.5601501097257
61,"Spectrogram 1",1,2940.862765,2941.514787,86.757,478,24.62,"2_PwurP_P3","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_PwurP_P3",66.4043238085085,70.6581591997854,62.4171993463951
62,"Spectrogram 1",1,2942.568086,2943.367339,94.566,390.4,18.98,"2_PwurP_P4","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_PwurP_P4",69.210825415541,72.1797740724944,61.4133106228369
63,"Spectrogram 1",1,2944.589535,2945.430854,86.671,345.224,26.37,"2_PwurP_P5","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_PwurP_P5",75.5139845333503,77.6200528774226,64.28144879878
64,"Spectrogram 1",1,2948.45589,2949.339274,51.511,255,17.45,"2_PwurS_S1","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_PwurS_S1",101.55106969561,101.664057025156,63.8919333452063
65,"Spectrogram 1",1,2951.00088,2951.7791,51.23,247,20.79,"2_PwurS_S2","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_PwurS_S2",100.826922442646,101.736108943599,81.6822541108567
66,"Spectrogram 1",1,2953.33554,2954.32409,48.72,239,20.01,"2_PwurS_S3","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_PwurS_S3",104.915232953156,104.98468000666,63.0067699611373
67,"Spectrogram 1",1,2955.88053,2956.86908,51.637,247,20.19,"2_PwurS_S4","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_PwurS_S4",99.7276020033404,99.8445102042517,62.3667350732271
68,"Spectrogram 1",1,2958.338174,2959.242592,53.033,249.434,18.13,"2_PwurS_S5","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_PwurS_S5",42.9481344964969,62.9762878694024,62.0642605852702
77,"Spectrogram 1",1,2851.924719,2856.413402,580,1080.8,23.27,"3_Hfunstart","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_Hfunstart",91.0966724548291,92.0374326274197,72.2645899828929
78,"Spectrogram 1",1,2867.321432,2868.856839,176.23,400.637,13.52,"3_Pmor_start","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_Pmor_start",66.8851367951984,73.1753103958419,67.4161689605119
79,"Spectrogram 1",1,2869.882201,2870.912817,316.403,606.928,14.12,"3_Pmor_P1","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_Pmor_P1",78.6914331020826,80.0380523684809,63.1820502240647
80,"Spectrogram 1",1,2856.458019,2863.254779,580,1526.5,19.24,"3_Hfuntrill","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_Hfuntrill",82.0148244867345,82.6452445748305,59.5482556644402
81,"Spectrogram 1",1,2872.157307,2872.93068,397.556,701.442,20.59,"3_Pmor_P2","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_Pmor_P2",85.9995377436743,87.1007976013871,68.6174946696982
82,"Spectrogram 1",1,2874.284083,2875.265672,342.254,628.286,22.37,"3_Pmor_P3","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_Pmor_P3",85.4546678301603,86.3829965977659,66.5007159302986
83,"Spectrogram 1",1,2876.812418,2877.630409,332.922,676.989,19.91,"3_Pmor_P4","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_Pmor_P4",88.7722208584446,89.5319205563962,67.991392054496
84,"Spectrogram 1",1,2879.328322,2880.13144,287.528,605.5,17.36,"3_Pmor_P5","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_Pmor_P5",87.181998215612,87.8758272945326,65.5799857383599
85,"Spectrogram 1",1,2882.124363,2882.986971,398.054,683.299,21.47,"3_Pmor_P6","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_Pmor_P6",90.4724805588314,90.7425451718419,60.4609302283079
86,"Spectrogram 1",1,2884.928274,2886.043716,297.567,579.681,19.18,"3_Pmor_P7","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_Pmor_P7",75.3504917044289,76.8189846603308,60.6562316395742
87,"Spectrogram 1",1,2887.992021,2889.315679,181.461,373.468,13.89,"3_Pmor_P8","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_Pmor_P8",67.0167945603287,74.2589446632246,69.3090915386638
88,"Spectrogram 1",1,2891.544282,2892.882813,184.422,366.56,14.03,"3_Pmor_P9","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_Pmor_P9",78.7636371353767,79.4927527931809,57.6103873312376
89,"Spectrogram 1",1,2895.060502,2896.607249,151.211,364.245,14.54,"3_Pmor_P10","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_Pmor_P10",49.1953068608507,61.2282933118094,58.7267790609658
90,"Spectrogram 1",1,2918.871822,2926.065099,589.6,1381.6,12.86,"3_Halbstart","char3","char1_S00976_20190812_160005",10,"char3","20190812","1600","1_Halbstart",84.6205396128028,87.4292276734797,76.2564773903602
